Season Start,Player Name,PTS,PER,TOV,WS,VORP
2014,Steve Blake,4.357142857142857,9.4,1.1071428571428572,1.1,0.1
2015,Steve Blake,4.320987654320987,9.5,1.2839506172839503,2.1,0.0
2001,Steve Francis,19.8875,21.6,3.3125,12.2,7.0
2003,Steve Francis,21.02469135802469,20.6,3.691358024691358,11.1,5.8
2004,Steve Francis,16.582278481012658,15.8,3.721518987341772,7.1,3.6
2005,Steve Francis,21.32051282051282,18.9,4.064102564102564,6.2,3.2
2007,Steve Francis,11.295454545454543,15.1,2.272727272727273,2.9,0.8
2008,Steve Francis,5.5,9.1,1.4,0.2,0.0
2001,Steve Goodrich,1.5833333333333333,4.1,0.6666666666666666,-0.1,-0.2
2001,Steve Kerr,3.290909090909091,10.6,0.3818181818181818,1.5,0.1
2002,Steve Kerr,4.138461538461539,12.3,0.3692307692307692,1.8,-0.2
2001,Steve Nash,15.6,19.6,2.9285714285714284,8.4,2.5
2002,Steve Nash,17.878048780487806,20.7,2.792682926829268,9.9,3.1
2004,Steve Nash,14.461538461538462,20.5,2.6794871794871797,8.8,2.0
2006,Steve Nash,18.848101265822784,23.3,3.4936708860759493,12.4,4.0
2007,Steve Nash,18.57894736842105,23.8,3.776315789473684,12.6,3.9
2008,Steve Nash,16.925925925925927,21.1,3.641975308641976,10.5,2.6
2009,Steve Nash,15.675675675675675,19.5,3.3513513513513518,7.3,1.3
2011,Steve Nash,14.746666666666666,20.8,3.533333333333333,7.9,1.6
2012,Steve Nash,12.451612903225806,20.3,3.693548387096774,5.9,0.7
2013,Steve Nash,12.72,16.0,2.52,4.3,0.4
2014,Steve Nash,6.8,12.2,2.066666666666667,0.1,-0.3
2008,Steve Novak,3.857142857142857,17.3,0.1142857142857142,1.1,0.1
2009,Steve Novak,6.929577464788732,13.5,0.323943661971831,2.2,0.0
2010,Steve Novak,2.092592592592593,8.3,0.037037037037037,0.3,-0.3
2011,Steve Novak,3.466666666666667,17.8,0.1333333333333333,0.9,0.1
2011,Steve Novak,4.043478260869565,17.7,0.1739130434782608,0.8,0.2
2012,Steve Novak,8.833333333333334,15.9,0.3888888888888889,3.9,0.8
2013,Steve Novak,6.604938271604938,11.3,0.1481481481481481,4.0,0.8
2014,Steve Novak,3.2962962962962963,11.1,0.0925925925925925,1.4,0.2
2015,Steve Novak,1.8,8.6,0.1428571428571428,0.3,-0.1
2015,Steve Novak,2.1818181818181817,14.5,0.1363636363636363,0.4,0.0
2016,Steve Novak,2.4,14.4,0.1,0.1,-0.1
2001,Steve Smith,13.641975308641976,15.9,1.691358024691358,8.2,2.0
2002,Steve Smith,11.623376623376624,13.9,1.4025974025974026,6.4,1.8
2003,Steve Smith,6.79245283018868,12.0,0.8113207547169812,2.5,0.3
2015,Steven Adams,7.671428571428572,14.1,1.4142857142857144,4.1,1.1
2017,Steven Adams,11.3125,16.5,1.825,6.4,1.5
2005,Steven Hunter,4.578947368421052,14.7,0.5789473684210527,2.6,0.4
2001,Stromile Swift,4.8875,13.1,0.8,1.9,0.2
2002,Stromile Swift,11.808823529411764,17.2,1.7941176470588236,3.7,0.2
2003,Stromile Swift,9.656716417910449,18.0,1.4776119402985075,3.3,0.4
2004,Stromile Swift,9.441558441558442,19.2,1.1428571428571428,4.8,0.7
2005,Stromile Swift,10.066666666666666,16.7,1.5,2.9,0.3
2006,Stromile Swift,8.878787878787879,14.6,1.378787878787879,2.5,-0.5
2007,Stromile Swift,7.7592592592592595,14.2,1.2777777777777777,1.0,-0.6
2008,Stromile Swift,6.125,14.8,0.9107142857142856,1.4,-0.3
2008,Stromile Swift,6.8,15.9,1.1142857142857143,0.9,0.0
2010,Sundiata Gaines,3.3125,17.3,0.4375,0.5,0.1
2011,Sundiata Gaines,4.625,11.3,1.125,-0.1,-0.1
2011,Sundiata Gaines,2.625,4.9,0.75,-0.1,-0.1
2011,Sundiata Gaines,5.833333333333333,9.3,1.3333333333333333,-0.1,-0.1
2011,Sundiata Gaines,5.5,15.3,1.3,0.1,0.1
2004,T.J. Ford,7.109090909090909,12.1,2.527272727272728,0.7,-0.2
2006,T.J. Ford,12.194444444444445,13.1,3.0416666666666665,2.5,0.8
2007,T.J. Ford,13.96,18.2,3.08,4.3,1.5
2008,T.J. Ford,12.098039215686274,20.3,2.0,3.3,0.9
2009,T.J. Ford,14.945945945945946,16.6,2.4324324324324325,4.3,1.0
2010,T.J. Ford,10.297872340425531,13.4,1.9148936170212767,1.4,0.1
2011,T.J. Ford,5.439024390243903,9.9,1.5365853658536586,0.2,-0.3
2016,T.J. McConnell,6.08641975308642,14.5,1.728395061728395,1.9,0.0
2017,T.J. McConnell,6.864197530864198,13.7,1.962962962962963,3.8,0.0
2015,T.J. Warren,6.125,14.0,0.675,1.1,0.0
2016,T.J. Warren,10.95744680851064,15.7,0.6808510638297872,2.2,0.2
2017,T.J. Warren,14.409090909090908,15.6,0.8636363636363636,4.1,0.9
2011,Taj Gibson,7.1125,14.3,0.8875,5.2,0.9
2013,Taj Gibson,7.953846153846154,14.4,1.1692307692307693,3.3,0.5
2016,Taj Gibson,8.58904109589041,15.7,1.0684931506849316,5.4,1.7
2017,Taj Gibson,10.846153846153848,15.1,1.3461538461538465,4.0,0.0
2017,Taj Gibson,11.61818181818182,15.5,1.4,3.3,0.3
2017,Taj Gibson,9.0,13.8,1.2173913043478262,0.8,-0.3
2003,Tamar Slay,2.555555555555556,7.1,0.5555555555555556,0.0,-0.3
2007,Tarence Kinsey,7.6875,13.0,0.9583333333333334,0.9,-0.1
2008,Tarence Kinsey,3.636363636363636,10.3,0.2727272727272727,0.0,-0.1
2015,Tarik Black,6.015873015873016,14.7,0.7619047619047619,3.1,0.1
2015,Tarik Black,4.2,11.6,0.76,0.9,-0.2
2017,Tarik Black,5.7164179104477615,15.0,0.8656716417910447,2.4,0.1
2001,Tariq Abdul-Wahad,3.827586206896552,5.8,1.1724137931034482,-0.4,-0.4
2002,Tariq Abdul-Wahad,5.625,9.8,1.125,0.0,-0.1
2002,Tariq Abdul-Wahad,6.75,10.3,1.2,0.0,-0.1
2017,Taurean Waller-Prince,5.677966101694915,9.8,1.0338983050847457,1.1,-0.1
2003,Tayshaun Prince,3.261904761904762,11.7,0.5,0.8,0.0
2004,Tayshaun Prince,10.25609756097561,13.3,1.451219512195122,7.5,2.8
2005,Tayshaun Prince,14.707317073170731,16.2,1.646341463414634,9.4,3.4
2006,Tayshaun Prince,14.097560975609756,14.8,1.1097560975609757,7.0,1.8
2007,Tayshaun Prince,14.28048780487805,16.0,1.195121951219512,8.0,3.0
2008,Tayshaun Prince,13.170731707317072,15.6,1.1097560975609757,7.5,2.5
2009,Tayshaun Prince,14.182926829268292,15.0,1.2317073170731707,6.2,2.2
2011,Tayshaun Prince,14.076923076923077,15.1,1.051282051282051,3.3,0.2
2012,Tayshaun Prince,12.666666666666666,12.8,1.1746031746031746,2.1,-0.1
2013,Tayshaun Prince,10.390243902439025,11.5,1.0853658536585369,3.6,0.3
2013,Tayshaun Prince,11.71111111111111,12.5,1.2,1.7,-0.1
2013,Tayshaun Prince,8.783783783783784,10.2,0.945945945945946,1.8,0.3
2014,Tayshaun Prince,5.973684210526316,8.2,0.5394736842105263,1.5,-0.3
2015,Tayshaun Prince,7.482758620689655,12.0,0.603448275862069,2.5,0.2
2015,Tayshaun Prince,7.3076923076923075,10.6,0.5769230769230769,1.0,0.0
2015,Tayshaun Prince,8.444444444444445,16.9,0.4444444444444444,0.7,0.1
2015,Tayshaun Prince,7.304347826086956,11.8,0.6956521739130435,0.9,0.1
2012,Terrel Harris,3.636363636363636,6.7,1.1363636363636365,0.1,-0.1
2001,Terrell Brandon,16.025641025641026,20.0,1.9871794871794872,8.5,3.2
2002,Terrell Brandon,12.40625,21.2,1.34375,3.7,1.0
2013,Terrence Jones,5.473684210526316,17.1,0.6842105263157895,0.7,0.3
2014,Terrence Jones,12.11842105263158,19.1,0.9342105263157896,7.3,2.2
2015,Terrence Jones,11.696969696969695,18.3,1.121212121212121,3.0,0.7
2016,Terrence Jones,8.68,13.5,0.98,1.5,-0.4
2013,Terrence Ross,6.397260273972603,10.4,0.6575342465753424,0.9,-0.3
2014,Terrence Ross,10.851851851851851,12.0,1.0864197530864197,4.2,1.0
2015,Terrence Ross,9.841463414634148,11.2,0.8414634146341463,2.4,0.2
2016,Terrence Ross,9.863013698630136,12.9,0.6301369863013698,3.6,0.8
2017,Terrence Ross,11.0,13.4,0.8717948717948718,3.5,0.9
2017,Terrence Ross,10.351851851851851,14.9,0.6111111111111112,2.9,0.7
2017,Terrence Ross,12.458333333333334,11.1,1.4583333333333333,0.6,0.1
2010,Terrence Williams,8.41025641025641,11.5,1.5897435897435896,-0.3,-0.8
2011,Terrence Williams,5.047619047619048,6.9,1.5714285714285714,-0.6,-0.4
2011,Terrence Williams,6.7,6.2,2.5,-0.4,-0.2
2011,Terrence Williams,3.5454545454545454,8.6,0.7272727272727273,-0.1,-0.1
2001,Terry Porter,7.1625,15.5,1.3,5.4,1.8
2016,Terry Rozier,1.8461538461538465,5.0,0.4871794871794871,-0.3,-0.4
2017,Terry Rozier,5.54054054054054,10.8,0.6351351351351351,1.4,-0.2
2007,Thabo Sefolosha,3.6056338028169015,8.5,0.8450704225352113,0.8,-0.2
2008,Thabo Sefolosha,6.72463768115942,11.4,1.3478260869565215,1.5,0.3
2009,Thabo Sefolosha,5.893939393939394,12.1,0.9696969696969696,2.2,0.9
2009,Thabo Sefolosha,4.511627906976744,11.7,0.8604651162790697,1.0,0.3
2009,Thabo Sefolosha,8.478260869565217,12.5,1.173913043478261,1.2,0.6
2010,Thabo Sefolosha,5.963414634146342,9.8,1.0975609756097562,4.0,1.9
2011,Thabo Sefolosha,5.075949367088608,10.4,0.6962025316455697,4.1,2.0
2012,Thabo Sefolosha,4.833333333333333,9.8,0.9523809523809524,1.8,0.7
2013,Thabo Sefolosha,7.567901234567901,12.8,0.7901234567901234,6.8,3.1
2014,Thabo Sefolosha,6.278688524590164,10.4,0.9016393442622952,3.0,1.1
2015,Thabo Sefolosha,5.346153846153846,13.8,0.7307692307692307,2.5,0.8
2016,Thabo Sefolosha,6.4,12.4,0.9066666666666666,4.5,1.4
2017,Thabo Sefolosha,7.161290322580645,11.9,0.935483870967742,3.3,1.3
2008,Thaddeus Young,8.243243243243244,16.5,0.8648648648648649,4.5,1.0
2009,Thaddeus Young,15.266666666666667,15.3,1.5733333333333333,5.5,1.7
2010,Thaddeus Young,13.82089552238806,14.0,1.8805970149253728,2.1,0.1
2011,Thaddeus Young,12.74390243902439,18.4,1.2073170731707317,6.2,1.2
2012,Thaddeus Young,12.825396825396826,18.9,0.873015873015873,6.3,1.6
2013,Thaddeus Young,14.828947368421051,18.2,1.1842105263157894,7.4,2.5
2014,Thaddeus Young,17.936708860759495,16.6,2.088607594936709,3.5,1.2
2015,Thaddeus Young,14.092105263157896,15.7,1.5394736842105263,3.1,1.2
2015,Thaddeus Young,14.270833333333334,15.0,1.5625,1.4,0.7
2015,Thaddeus Young,13.785714285714286,17.1,1.5,1.6,0.5
2016,Thaddeus Young,15.095890410958903,17.5,1.8630136986301369,4.1,1.3
2017,Thaddeus Young,11.0,14.9,1.2972972972972974,4.6,2.0
2008,Theo Ratliff,4.269230769230769,11.9,0.8076923076923077,0.8,0.2
2008,Theo Ratliff,6.3,12.3,1.2,0.3,0.1
2008,Thomas Gardner,5.25,4.4,1.0,-0.1,-0.1
2013,Thomas Robinson,4.757142857142857,10.9,1.2571428571428571,-0.1,-0.7
2013,Thomas Robinson,4.526315789473684,12.0,1.2105263157894737,0.1,-0.1
2014,Thomas Robinson,4.842857142857143,14.1,0.8142857142857143,1.6,-0.3
2015,Thomas Robinson,5.703703703703703,15.3,1.0925925925925926,1.5,-0.1
2015,Thomas Robinson,8.772727272727273,19.3,1.181818181818182,1.0,0.0
2016,Thomas Robinson,4.323943661971831,14.5,0.971830985915493,0.6,-0.2
2017,Thon Maker,3.9649122807017534,14.0,0.2982456140350877,1.3,0.1
2011,Tiago Splitter,4.633333333333334,16.0,0.5333333333333333,2.3,0.2
2013,Tiago Splitter,10.34567901234568,18.7,1.2345679012345678,8.2,2.5
2014,Tiago Splitter,8.186440677966102,16.5,1.271186440677966,4.3,1.3
2016,Tiago Splitter,5.583333333333333,13.7,0.6666666666666666,1.7,0.2
2016,Tibor Pleiss,2.0,3.5,0.6666666666666666,-0.1,-0.1
2001,Tim Duncan,22.195121951219512,23.8,2.951219512195122,13.2,5.9
2002,Tim Duncan,25.47560975609756,27.0,3.207317073170732,17.8,8.1
2003,Tim Duncan,23.25925925925926,26.9,3.061728395061728,16.5,7.6
2006,Tim Duncan,18.5625,23.1,2.475,10.8,4.6
2007,Tim Duncan,19.9875,26.1,2.8,13.0,6.3
2008,Tim Duncan,19.33333333333333,24.4,2.282051282051282,11.1,4.5
2009,Tim Duncan,19.33333333333333,24.4,2.2,10.1,4.2
2010,Tim Duncan,17.884615384615383,24.7,1.794871794871795,10.9,4.7
2011,Tim Duncan,13.447368421052632,21.9,1.605263157894737,7.7,3.2
2012,Tim Duncan,15.43103448275862,22.5,1.6724137931034482,5.9,1.8
2013,Tim Duncan,17.782608695652176,24.4,2.130434782608696,8.3,3.2
2014,Tim Duncan,15.12162162162162,21.3,2.1486486486486487,7.4,2.8
2015,Tim Duncan,13.896103896103895,22.6,1.7012987012987013,9.6,4.2
2016,Tim Duncan,8.557377049180328,16.9,1.475409836065574,5.2,2.4
2015,Tim Frazier,5.181818181818182,8.1,2.272727272727273,-0.1,-0.3
2015,Tim Frazier,5.666666666666667,5.9,3.0,-0.3,-0.3
2015,Tim Frazier,4.6,13.7,1.4,0.2,0.0
2016,Tim Frazier,5.117647058823529,13.9,1.2745098039215683,1.0,0.1
2016,Tim Frazier,1.457142857142857,4.7,0.7714285714285715,-0.3,-0.3
2016,Tim Frazier,13.125,19.1,2.375,1.2,0.4
2017,Tim Frazier,7.138461538461539,12.4,1.553846153846154,2.4,-0.1
2001,Tim Hardaway,14.935064935064934,16.7,2.4545454545454546,6.4,2.4
2002,Tim Hardaway,9.588235294117649,13.6,1.6323529411764706,1.8,0.2
2002,Tim Hardaway,9.592592592592592,13.4,1.351851851851852,1.6,0.2
2002,Tim Hardaway,9.571428571428571,14.2,2.7142857142857144,0.2,0.0
2014,Tim Hardaway,10.17283950617284,12.7,0.5802469135802469,3.1,-0.1
2015,Tim Hardaway,11.485714285714286,12.1,1.1714285714285717,0.8,-0.9
2016,Tim Hardaway,6.392156862745098,11.7,0.4509803921568627,1.9,0.0
2017,Tim Hardaway,14.468354430379748,15.2,1.3417721518987342,4.8,0.9
2001,Tim James,1.5,5.8,0.2666666666666666,0.1,-0.2
2001,Tim Thomas,12.552631578947368,16.4,1.5,5.5,1.4
2002,Tim Thomas,11.743243243243244,13.1,1.7162162162162162,2.2,-0.2
2003,Tim Thomas,13.325,14.3,1.6625,2.9,0.0
2004,Tim Thomas,14.696969696969695,15.1,1.7575757575757576,4.1,1.2
2004,Tim Thomas,14.095238095238097,14.2,1.738095238095238,2.2,0.8
2004,Tim Thomas,15.75,16.7,1.7916666666666667,1.8,0.3
2005,Tim Thomas,11.985915492957746,12.3,1.591549295774648,2.2,-0.1
2006,Tim Thomas,10.344827586206897,12.2,1.137931034482759,0.9,-0.2
2006,Tim Thomas,11.038461538461538,12.4,1.2307692307692308,0.9,-0.1
2007,Tim Thomas,11.0,13.6,1.394736842105263,3.9,1.3
2008,Tim Thomas,12.38095238095238,12.2,1.5555555555555556,1.7,0.7
2009,Tim Thomas,8.515625,12.2,1.09375,1.7,-0.2
2009,Tim Thomas,9.5,9.1,1.4,-0.2,-0.3
2009,Tim Thomas,9.583333333333334,13.4,1.2777777777777777,1.5,0.2
2009,Tim Thomas,5.833333333333333,11.5,0.5555555555555556,0.4,-0.1
2013,Timofey Mozgov,2.6341463414634148,12.3,0.6097560975609756,0.7,0.0
2014,Timofey Mozgov,9.390243902439025,16.7,1.4878048780487805,4.5,0.7
2015,Timofey Mozgov,9.691358024691358,16.6,1.432098765432099,5.7,0.8
2015,Timofey Mozgov,8.542857142857143,13.8,1.3428571428571427,1.8,0.0
2016,Timofey Mozgov,6.25,14.6,0.9342105263157896,3.7,0.3
2017,Timofey Mozgov,7.425925925925926,12.3,1.3333333333333333,1.1,-0.4
2017,Timothe Luwawu-Cabarrot,6.449275362318841,8.5,1.0579710144927537,0.8,-0.6
2012,Tobias Harris,4.9523809523809526,14.2,0.7380952380952381,0.9,-0.2
2013,Tobias Harris,10.963636363636365,16.0,1.2,2.4,0.4
2013,Tobias Harris,4.857142857142857,13.0,0.6428571428571429,0.5,-0.2
2013,Tobias Harris,17.296296296296298,17.0,1.7777777777777777,1.9,0.6
2014,Tobias Harris,14.63934426229508,16.5,1.278688524590164,4.1,0.1
2015,Tobias Harris,17.11764705882353,16.7,1.6911764705882353,4.8,1.0
2016,Tobias Harris,14.68421052631579,16.2,1.4210526315789471,6.6,1.9
2016,Tobias Harris,13.653061224489797,15.0,1.5918367346938775,3.3,0.9
2016,Tobias Harris,16.555555555555557,18.2,1.1111111111111112,3.3,1.0
2017,Tobias Harris,16.109756097560975,16.9,1.1585365853658536,6.9,2.1
2001,Tom Gugliotta,6.350877192982456,11.1,0.8947368421052632,1.8,-0.1
2002,Tom Gugliotta,6.477272727272728,9.7,1.3863636363636365,0.9,0.1
2003,Tom Gugliotta,4.777777777777778,10.9,1.148148148148148,0.4,-0.1
2004,Tom Gugliotta,2.9272727272727272,9.1,0.7090909090909091,0.3,-0.1
2004,Tom Gugliotta,2.2666666666666666,5.2,0.6666666666666666,-0.5,-0.4
2004,Tom Gugliotta,3.72,11.4,0.76,0.8,0.3
2017,Tomas Satoransky,2.701754385964912,8.5,0.6666666666666666,0.6,-0.2
2010,Toney Douglas,8.589285714285714,14.9,0.9821428571428572,2.2,0.3
2011,Toney Douglas,10.567901234567902,15.2,1.0987654320987654,4.2,1.4
2012,Toney Douglas,6.2368421052631575,7.1,1.4736842105263157,-0.6,-0.5
2013,Toney Douglas,7.52112676056338,13.4,1.1408450704225352,2.4,0.6
2013,Toney Douglas,8.142857142857142,12.3,1.1428571428571428,1.5,0.2
2013,Toney Douglas,6.136363636363637,16.0,1.1363636363636365,0.9,0.4
2014,Toney Douglas,3.9607843137254894,9.2,0.6666666666666666,0.9,-0.1
2014,Toney Douglas,3.6666666666666665,6.5,0.6666666666666666,0.2,-0.1
2014,Toney Douglas,4.222222222222222,10.9,0.6666666666666666,0.7,0.1
2015,Toney Douglas,4.25,11.2,0.8333333333333334,0.2,0.0
2016,Toney Douglas,8.704918032786885,14.7,1.0491803278688523,2.5,0.8
2001,Toni Kukoc,11.092307692307692,17.8,1.7076923076923076,4.7,1.8
2001,Toni Kukoc,8.041666666666666,15.3,1.25,2.5,0.8
2001,Toni Kukoc,19.705882352941178,21.8,3.0,2.2,1.0
2002,Toni Kukoc,9.898305084745765,14.4,1.915254237288136,2.0,0.6
2003,Toni Kukoc,11.587301587301589,18.0,1.9365079365079363,4.0,1.9
2004,Toni Kukoc,8.438356164383562,16.1,1.5068493150684932,3.1,1.4
2005,Toni Kukoc,5.584905660377358,12.8,1.2075471698113207,1.5,0.7
2005,Tony Allen,6.3896103896103895,14.7,1.0,2.7,0.6
2008,Tony Allen,6.586666666666667,10.7,1.4533333333333334,2.7,0.2
2009,Tony Allen,7.804347826086956,12.9,1.673913043478261,1.6,0.4
2010,Tony Allen,6.111111111111111,14.2,1.2222222222222223,1.9,0.6
2011,Tony Allen,8.930555555555555,18.3,1.1944444444444444,4.7,2.1
2012,Tony Allen,9.79310344827586,15.7,1.6206896551724137,4.2,1.7
2013,Tony Allen,8.924050632911392,13.2,1.1898734177215189,5.1,1.8
2014,Tony Allen,9.0,15.6,1.6363636363636365,2.7,1.4
2015,Tony Allen,8.555555555555555,14.6,1.3650793650793651,4.1,2.2
2016,Tony Allen,8.359375,12.9,1.21875,2.4,0.8
2017,Tony Allen,9.056338028169014,13.3,1.408450704225352,3.1,1.3
2001,Tony Battie,6.5,15.2,0.925,2.3,0.2
2002,Tony Battie,6.891891891891892,14.5,0.6891891891891891,6.2,1.0
2003,Tony Battie,7.268656716417911,15.2,0.7164179104477612,5.8,0.8
2004,Tony Battie,5.589041095890411,11.9,0.863013698630137,2.3,-0.1
2004,Tony Battie,5.913043478260869,11.7,1.0434782608695652,0.8,0.0
2004,Tony Battie,5.44,12.0,0.78,1.4,-0.1
2005,Tony Battie,4.864197530864198,8.6,1.0,2.0,-0.4
2006,Tony Battie,7.914634146341464,12.2,1.0731707317073171,3.8,0.4
2007,Tony Battie,6.121212121212121,9.8,0.9242424242424242,2.7,-0.1
2009,Tony Battie,4.831168831168832,11.9,0.5974025974025974,2.8,0.0
2010,Tony Battie,2.4,6.1,0.2,0.0,-0.2
2011,Tony Battie,2.631578947368421,9.5,0.3157894736842105,0.6,-0.2
2001,Tony Delk,12.25609756097561,13.4,1.2317073170731707,4.6,0.5
2002,Tony Delk,9.476190476190476,13.8,0.9365079365079364,2.5,0.5
2002,Tony Delk,10.609756097560975,15.9,0.975609756097561,1.8,0.4
2002,Tony Delk,7.363636363636363,10.4,0.8636363636363636,0.7,0.1
2004,Tony Delk,5.96969696969697,13.2,0.5151515151515151,0.8,0.1
2005,Tony Delk,11.910714285714286,15.1,0.9642857142857144,2.1,-0.1
2002,Tony Massenburg,5.52054794520548,11.4,0.8904109589041096,1.5,-1.0
2014,Tony Mitchell,1.0476190476190477,18.1,0.1904761904761904,0.2,0.1
2002,Tony Parker,9.155844155844155,11.7,1.9610389610389607,3.8,0.9
2003,Tony Parker,15.475609756097562,16.5,2.414634146341464,7.7,1.6
2006,Tony Parker,18.875,20.8,3.1125,9.6,3.1
2007,Tony Parker,18.55844155844156,21.4,2.4805194805194803,9.6,3.0
2008,Tony Parker,18.768115942028984,20.0,2.3768115942028984,7.0,2.2
2009,Tony Parker,21.95833333333333,23.4,2.583333333333333,8.6,3.2
2010,Tony Parker,15.964285714285714,16.4,2.6607142857142856,3.6,0.1
2011,Tony Parker,17.53846153846154,20.4,2.5641025641025643,8.2,2.4
2012,Tony Parker,18.25,22.0,2.55,7.1,1.8
2013,Tony Parker,20.318181818181817,23.0,2.575757575757576,9.3,2.6
2014,Tony Parker,16.676470588235293,18.9,2.2205882352941178,5.9,0.8
2015,Tony Parker,14.352941176470589,15.9,2.147058823529412,4.1,0.0
2016,Tony Parker,11.90277777777778,16.2,1.8194444444444444,5.8,1.0
2017,Tony Parker,10.126984126984128,13.0,1.4126984126984128,3.0,-0.4
2015,Tony Snell,6.041666666666667,10.2,0.6666666666666666,2.4,0.2
2016,Tony Snell,5.28125,6.4,0.8125,0.4,-0.7
2017,Tony Snell,8.5375,9.7,0.6875,3.4,0.7
2013,Tony Wroten,2.6,9.3,0.8285714285714286,0.1,-0.2
2014,Tony Wroten,13.041666666666666,12.9,2.833333333333333,-0.9,-1.2
2015,Tony Wroten,16.9,14.9,3.7666666666666666,0.3,0.1
2016,Tony Wroten,8.375,1.8,3.625,-0.8,-0.4
2013,Tornike Shengelia,1.5789473684210529,8.5,0.5789473684210527,0.0,-0.1
2001,Tracy McGrady,26.818181818181817,24.9,2.571428571428572,12.2,5.9
2002,Tracy McGrady,25.63157894736842,25.1,2.486842105263158,11.5,5.9
2003,Tracy McGrady,32.093333333333334,30.3,2.6,16.1,8.7
2004,Tracy McGrady,28.029850746268657,25.3,2.671641791044776,8.4,5.3
2005,Tracy McGrady,25.67948717948718,22.9,2.576923076923077,12.0,7.0
2006,Tracy McGrady,24.404255319148938,21.9,2.5531914893617023,4.1,3.0
2008,Tracy McGrady,21.62121212121212,18.4,2.4242424242424243,5.8,2.7
2009,Tracy McGrady,15.571428571428571,16.3,1.9714285714285715,2.7,1.0
2011,Tracy McGrady,7.972222222222222,14.9,1.4166666666666667,2.1,0.7
2001,Tracy Murray,5.03921568627451,11.4,0.5098039215686274,0.6,-0.4
2001,Tracy Murray,3.8461538461538463,9.8,0.4615384615384615,0.0,-0.1
2001,Tracy Murray,5.447368421052632,11.9,0.5263157894736842,0.6,-0.3
2002,Tracy Murray,5.675,13.6,0.625,0.8,-0.1
2003,Tracy Murray,1.967741935483871,5.2,0.4516129032258064,-0.2,-0.3
2001,Trajan Langdon,5.984615384615385,11.8,0.8,2.0,0.2
2001,Travis Best,11.92207792207792,16.7,1.6493506493506491,7.2,1.6
2002,Travis Best,7.851351351351352,14.3,1.337837837837838,3.4,0.1
2002,Travis Best,6.863636363636363,13.7,1.3409090909090908,2.0,0.1
2002,Travis Best,9.3,14.9,1.3333333333333333,1.4,0.0
2004,Travis Best,2.80327868852459,10.1,0.5409836065573771,0.7,-0.3
2006,Travis Diener,3.8260869565217392,12.6,0.4347826086956521,0.6,0.1
2007,Travis Diener,3.769230769230769,11.6,0.5,0.7,0.0
2008,Travis Diener,6.909090909090909,12.2,0.8333333333333334,2.5,-0.2
2009,Travis Diener,3.7454545454545456,13.7,0.3818181818181818,1.9,0.3
2001,Travis Knight,0.6444444444444445,0.9,0.2222222222222222,-0.3,-0.3
2003,Travis Knight,1.875,8.3,0.3125,0.2,-0.1
2005,Travis Outlaw,5.406779661016949,15.4,0.6610169491525424,1.4,0.0
2006,Travis Outlaw,5.797101449275362,12.9,0.5362318840579711,0.9,-0.4
2007,Travis Outlaw,9.626865671641792,15.3,0.9850746268656716,2.3,0.3
2008,Travis Outlaw,13.317073170731708,15.7,1.304878048780488,3.2,0.1
2009,Travis Outlaw,12.765432098765432,15.1,1.160493827160494,5.3,0.9
2010,Travis Outlaw,9.088235294117649,13.3,0.9411764705882352,0.9,-0.1
2010,Travis Outlaw,9.909090909090908,14.8,1.0909090909090908,0.3,0.0
2010,Travis Outlaw,8.695652173913043,12.6,0.8695652173913043,0.6,-0.1
2011,Travis Outlaw,9.21951219512195,8.8,0.8658536585365854,0.8,-0.9
2012,Travis Outlaw,4.282051282051282,9.6,0.5128205128205128,-0.1,-0.3
2013,Travis Outlaw,5.2631578947368425,13.0,0.5,0.3,-0.3
2014,Travis Outlaw,5.444444444444445,10.4,0.4126984126984127,1.4,-0.1
2003,Tremaine Fowlkes,4.4324324324324325,12.4,0.5405405405405406,1.2,0.1
2004,Tremaine Fowlkes,1.2222222222222223,6.5,0.3333333333333333,0.4,0.0
2002,Trenton Hassell,8.73076923076923,10.4,1.294871794871795,1.5,0.0
2003,Trenton Hassell,4.170731707317073,6.0,1.0121951219512195,-0.1,-0.6
2004,Trenton Hassell,5.012345679012346,8.2,0.5679012345679012,4.0,1.0
2005,Trenton Hassell,6.597560975609756,9.3,0.7804878048780488,2.7,0.1
2006,Trenton Hassell,9.22077922077922,9.5,1.6103896103896105,2.3,-0.2
2007,Trenton Hassell,6.7368421052631575,9.7,1.0526315789473684,2.6,0.1
2008,Trenton Hassell,1.9523809523809523,4.2,0.3492063492063492,0.2,-0.5
2008,Trenton Hassell,2.054054054054054,4.7,0.3783783783783784,0.3,-0.2
2008,Trenton Hassell,1.807692307692308,3.5,0.3076923076923077,-0.1,-0.4
2009,Trenton Hassell,3.660377358490566,7.2,0.5660377358490566,0.7,-0.3
2017,Treveon Graham,2.111111111111111,10.6,0.1111111111111111,0.4,0.0
2005,Trevor Ariza,5.85,13.3,0.9125,2.1,0.4
2006,Trevor Ariza,4.631578947368421,11.8,1.087719298245614,0.9,0.4
2006,Trevor Ariza,4.583333333333333,10.2,1.2777777777777777,0.3,0.3
2006,Trevor Ariza,4.714285714285714,15.8,0.7619047619047619,0.6,0.0
2007,Trevor Ariza,8.87719298245614,16.2,1.4736842105263157,3.4,1.1
2008,Trevor Ariza,5.485714285714286,16.1,0.6571428571428571,1.8,0.5
